freq,Vout_fund,Vin_fund,cg_linear,cg_dB
2660000000.0,(-0.006217547990377008-0.036952212657772654j),(0.00021629073778258023+0.000351723279718904j),90.75113297858692,39.157041113452685
2680000000.0,(-0.005549588502758682-0.03815937525111605j),(0.00021958509807094802+0.0003566707967769631j),92.06448212365572,39.281842290626045
2700000000.0,(-0.0048117032642264-0.03937679837886512j),(0.00022290288249810527+0.00036156220039824786j),93.39530592633507,39.406500980379164
2720000000.0,(-0.003999804625304212-0.04060086621100005j),(0.00022624334920677075+0.00036639779612759443j),94.74114500740997,39.53077258301185
2740000000.0,(-0.0031098005388396047-0.04182738369670933j),(0.00022960574776571162+0.0003711778854635453j),96.09915073113763,39.65439099282765
2760000000.0,(-0.0021376709122306837-0.04305153591341352j),(0.00023298932490560536+0.00037590277128459246j),97.46607207804459,39.77706928349588
2780000000.0,(-0.0010795643774224428-0.044267856492089856j),(0.0002363933322182716+0.0003805727640166515j),98.83825027123852,39.89850097007795
2800000000.0,(6.808291089883405e-05-0.04547020731992533j),(0.00023981703510666955+0.00038518818821372316j),100.21161772589485,40.01836146091775
2820000000.0,(0.0013084071065145217-0.04665176958397365j),(0.00024325972132404017+0.00038974938881081915j),101.58169231703377,40.136308875074505
2840000000.0,(0.002643957844119021-0.047805043440674225j),(0.0002467207063660838+0.0003942567358525148j),102.94355267895938,40.25198304168774
2860000000.0,(0.004076525585002582-0.04892185216004998j),(0.0002501993323683965+0.0003987106262442004j),104.29177957120488,40.36500156113645
2880000000.0,(0.005606959849381162-0.04999335011292582j),(0.00025369495789379564+0.0004031114813865817j),105.62035888806359,40.4749527769372
2900000000.0,(0.007234982025651789-0.05101004527074358j),(0.0002572069387877714+0.0004074597408986065j),106.9225669405257,40.58138753044489
2920000000.0,(0.008958997691055948-0.051961862325206574j),(0.00026073460411339574+0.0004117558539347353j),108.1908890560866,40.68381379225617
2940000000.0,(0.01077591560977536-0.052838285427083895j),(0.00026427723457148744+0.00041600027168486273j),109.4170438200268,40.78169954057952
2960000000.0,(0.012680994856391408-0.053628613883343994j),(0.00026783405049723297+0.0004201934438609426j),110.59217280425763,40.87448781456159
2980000000.0,(0.014667753186363099-0.05432233923396235j),(0.0002714042128493827+0.00042433582072401476j),111.70721246412329,40.961624291720725
3000000000.0,(0.0167279782426083-0.05490961542311933j),(0.0002749868355804666+0.0004284278598607853j),112.75341010522963,41.04259371033269
3020000000.0,(0.018851877330254996-0.055381761101482865j),(0.0002785810044636884+0.0004324700354574576j),113.722904421668,41.11695885613946
3040000000.0,(0.021028380420537306-0.055731716213984185j),(0.0002821857970902527+0.000436462847592474j),114.60927558569519,41.184395349602696
3060000000.0,(0.023245579898660888-0.055954376021547174j),(0.0002858003002325131+0.00044040682996115683j),115.40797494074285,41.24471641089835
3080000000.0,(0.025491260388280878-0.05604674682160308j),(0.0002894236235795684+0.00044430255497486716j),116.1165716384241,41.29788409460601
3100000000.0,(0.027753444572312345-0.056007894967002675j),(0.0002930549093220231+0.00044815063670433874j),116.73477469995088,41.34400498904824
3120000000.0,(0.030020876305641146-0.0558387030445711j),(0.00029669333911627196+0.0004519517319235545j),117.26423538442353,41.3833115221786
3140000000.0,(0.03228337090420956-0.05554148011016482j),(0.00030033813935979935+0.0004557065400026283j),117.70816427578372,41.416131733836124
3160000000.0,(0.03453199072342308-0.05511949842443125j),(0.00030398858582530086+0.0004594158021694263j),118.07082832480307,41.442852200786895
3180000000.0,(0.03675904052453761-0.054576536098316746j),(0.00030764400834233245+0.0004630803003957331j),118.35700761552114,41.463879529823416
3200000000.0,(0.03895790706515262-0.05391649662381666j),(0.0003113037959120317+0.0004667008568674081j),118.57148828277138,41.47960542135926
3220000000.0,(0.04112281904420655-0.05314313567100557j),(0.0003149674018940428+0.00047027832650085855j),118.71865758183243,41.49037954304898
3240000000.0,(0.043248515411081254-0.052259954314069254j),(0.0003186343501041358+0.0004738136036703491j),118.80221862900427,41.49649102322957
3260000000.0,(0.04532999847149841-0.05127017567346696j),(0.00032230423955484095+0.0004773076067183229j),118.82506056970341,41.49816088686906
3280000000.0,(0.047362291318527074-0.0501768491008726j),(0.0003259767491423649+0.0004807612760571185j),118.78924175441833,41.49554220376921
3300000000.0,(0.049340294734089914-0.048983001524201555j),(0.000329651640656017+0.0004841755642759593j),118.69607474320979,41.48872714311018
3320000000.0,(0.05125872531320814-0.04769181342089245j),(0.00033332876002504206+0.00048755142573472067j),118.5462744114997,41.477758196574825
3340000000.0,(0.05311212605911176-0.04630678875918691j),(0.00033700803643069247+0.0004908898050827245j),118.34013479117304,41.462641192182936
3360000000.0,(0.05489494695036017-0.04483189108685636j),(0.0003406894791299212+0.0004941916252873597j),118.07771777592635,41.4433590090068
3380000000.0,(0.05660165648661955-0.043271642471157j),(0.00034437317222223764+0.0004974577753999039j),117.75902114958497,41.41988374029295
3400000000.0,(0.05822687431000579-0.04163116953556277j),(0.00034805926621145724+0.0005006891010100496j),117.38411202895522,41.39218638029415
3420000000.0,(0.05976552504315855-0.039916209603049375j),(0.0003517479704132429+0.0005038863925950942j),116.9532558934157,41.36024633510716
3440000000.0,(0.06121297214088972-0.038133067524607836j),(0.0003554395413230601+0.000507050376986967j),116.46698907379245,41.324056963097114
3460000000.0,(0.06256512680181764-0.03628854917674511j),(0.00035913427161008815+0.0005101817135009394j),115.92615855709599,41.283628897902375
3480000000.0,(0.06381854975895443-0.034389865370461334j),(0.0003628324790219044+0.0005132809880258978j),115.33195238267399,41.238992879813445
3500000000.0,(0.0649705172073494-0.03244452324072885j),(0.0003665344953142104+0.0005163487114078656j),114.6858976721875,41.19020036505441
3520000000.0,(0.06601906192974455-0.030460210468058236j),(0.00037024065603385867+0.0005193853193694235j),113.98984448742443,41.137323223302324
3540000000.0,(0.0669629890816331-0.02844467950976748j),(0.000373951291380791+0.000522391174191362j),113.24593786100539,41.08045265587133
3560000000.0,(0.06780186923472861-0.02640563710467647j),(0.0003776667183392382+0.0005253665678890618j),112.45658188448982,41.01969758004166
3580000000.0,(0.06853601203123028-0.02435064268027753j),(0.0003813872341526077+0.0005283117265880249j),111.624398994919,40.95518267172504
3600000000.0,(0.06916642396020851-0.02228701837091899j),(0.0003851131111205031+0.0005312268158020832j),110.7521869680093,40.88704621551135
3620000000.0,(0.06969475382137591-0.02022177211636774j),(0.0003888445926277563+0.0005341119463372641j),109.84287547143646,40.81543786713625
3640000000.0,(0.0701232292293652-0.018161534632398963j),(0.00039258189027580205+0.0005369671805762247j),108.89948358190394,40.74051640538891
3660000000.0,(0.0704545873770278-0.016112509929061658j),(0.0003963251819713763+0.0005397925389345616j),107.92507932129783,40.66244753040475
3680000000.0,(0.070692002087995-0.01408043975565377j),(0.00040007461082858+0.000542588006519623j),106.92274119723169,40.581401686233775
3700000000.0,(0.0708390137024214-0.01207057817862655j),(0.0004038302848157528+0.0005453535386144316j),105.89552756059621,40.49755236612132
3720000000.0,(0.07089945332959256-0.01008768184930219j),(0.0004075922767738777+0.0005480890680189887j),104.84644056574903,40.41107382356306
3740000000.0,(0.07087737760985609-0.00813600611350933j),(0.0004113606252312086+0.0005507945099178647j),103.77840387207623,40.322139737877656
3760000000.0,(0.07077195969082628-0.006238416801001044j),(0.00041513038065991325+0.0005534794703174914j),102.6886866471655,40.23045198833274
3780000000.0,(0.07057414075809512-0.00446316515519034j),(0.0004188851249916609+0.000556176962618189j),101.56220291004976,40.13464224523554
3800000000.0,(0.07031303853875392-0.0027282912494010743j),(0.0004226470316482059+0.0005588440208923505j),100.42679602034538,40.03699214683457
3820000000.0,(0.06999281104755792-0.0010356939025941635j),(0.0004264160438957308+0.0005614804449476697j),99.28486640031554,39.93766111498027
3840000000.0,(0.06961754922895465+0.0006130998568538788j),(0.00043019207238204933+0.000564086048571368j),98.1386552791027,39.83680205743707
3860000000.0,(0.0691912484087402+0.002216904634022239j),(0.00043397499790215506+0.0005666606619835427j),96.99024237121805,39.734560892027204
3880000000.0,(0.06871778548013475+0.0037748460399913883j),(0.00043776467425028185+0.0005692041336758187j),95.8415464082425,39.63107624930797
3900000000.0,(0.06820090123860457+0.005286330456760846j),(0.0004415609310941052+0.0005717163316914299j),94.6943279501406,39.52647932373416
3920000000.0,(0.06764418731346698+0.006751015734996488j),(0.00044536357681759266+0.0005741971444015444j),93.55019405364247,39.420893854109934
3940000000.0,(0.06705108056869584+0.008168781529680244j),(0.0004491724007186068+0.0005766464807008522j),92.41060884947728,39.3144366322618
3960000000.0,(0.06642484323129372+0.009539710179339678j),(0.0004529871779607567+0.0005790642705525819j),91.27688223319763,39.20721594721219
3980000000.0,(0.06576858169189621+0.010864050878616723j),(0.00045680766856090677+0.0005814504636500588j),90.1502057564159,39.09933444563299
4000000000.0,(0.06508523499803673+0.012142210660656207j),(0.0004606336220918149+0.0005838050294959742j),89.03164785446553,38.99088823299032
4020000000.0,(0.06437756437408593+0.013374709892289827j),(0.0004644647792187331+0.0005861279563847442j),87.92214117294182,38.88196511885245
4040000000.0,(0.06364818028269041+0.01456219670394284j),(0.00046830087364222085+0.0005884192504297568j),86.82253075785123,38.77264881552958
4060000000.0,(0.06289952947250226+0.015705407811486116j),(0.0004721416338430208+0.0005906789344908162j),85.73355455712395,38.66301660343759
4080000000.0,(0.06213390413123106+0.016805158992055213j),(0.00047598678463203883+0.0005929070470427076j),84.65585825491338,38.553140340393426
4100000000.0,(0.06135344726873651+0.01786233148863524j),(0.0004798360485128323+0.0005951036410192384j),83.59000264672258,38.443086779643785
4120000000.0,(0.06056015852532484+0.01887785986198282j),(0.0004836891468671837+0.0005972687826608441j),82.53647060485115,38.33291787585106
4140000000.0,(0.059755900258365156+0.019852721163154046j),(0.00048754580097654207+0.0005994025503878368j),81.49567361599917,38.222691076745356
4160000000.0,(0.058942403802283404+0.020787925267847465j),(0.0004914057328934306+0.0006015050337159979j),80.46795788535863,38.11245959895772
4180000000.0,(0.05812127579654338+0.02168450632222233j),(0.0004952686661775243+0.0006035763322263711j),79.45361001960524,38.002272688130745
4200000000.0,(0.05729400453002893+0.02254351518210457j),(0.0004991343265110886+0.0006056165545970367j),78.452862324483,37.892175865801676
4220000000.0,(0.05646196617454317+0.02336601278421985j),(0.0005030024422080029+0.0006076258177013017j),77.46589766826544,37.782211156198116
4240000000.0,(0.055626431026652594+0.02415306418594661j),(0.0005068727446298165+0.0006096042457739775j),76.49285404243118,37.6724173057135
4260000000.0,(0.05478856953870234+0.0249057334599348j),(0.0005107449685212631+0.0006115519696453681j),75.5338287398858,37.56282998481093
4280000000.0,(0.05394945821070454+0.025625079220309658j),(0.0005146188522765528+0.0006134691260410045j),74.58888222532245,37.453481978938356
4300000000.0,(0.053110085306296184+0.02631215074531402j),(0.0005184941381465715+0.0006153558569440903j),73.65804171136035,37.344403368505624
4320000000.0,(0.052271356371497144+0.02696798464711146j),(0.0005223705723959488+0.0006172123090169005j),72.74130445921705,37.23562169856417
4340000000.0,(0.05143409954496019+0.02759360203519136j),(0.000526247905417868+0.0006190386330769673j),71.83864082404358,37.127162139053056
4360000000.0,(0.050599070653040465+0.028190006127018656j),(0.0005301258918134233+0.000620834983623713j),70.94999706645191,37.019047636737014
4380000000.0,(0.04976695806979902+0.028758180256125695j),(0.0005340042904413879+0.0006226015184112041j),70.0752979288906,36.91129905725101
4400000000.0,(0.0489383873635584+0.0292990862477137j),(0.0005378828644434304+0.0006243383980627992j),69.21444902607433,36.80393532186849
4420000000.0,(0.04811392570544727+0.029813663114680977j),(0.0005417613812490594+0.0006260457857236598j),68.36733903319738,36.6969735357839
4440000000.0,(0.04729408604847178+0.030302826044011733j),(0.0005456396125637994+0.0006277238467476491j),67.53384169698205,36.59042910971384
4460000000.0,(0.04647933107912761+0.03076746563872938j),(0.000549517334343837+0.0006293727484147764j),66.71381768017041,36.48431587495889
